TIC,TOC
1.924284,2.049241
2.174200,2.299136
2.424095,2.549032
2.673990,2.798948
2.923908,3.048844
3.173804,3.298761
3.423700,3.548657
3.673616,3.798552
3.923512,4.048470
4.173429,4.298365
4.423325,4.548281
4.673241,4.798177
4.923137,5.048094
5.173033,5.297990
5.422950,5.547886
5.672845,5.797803
5.922742,6.047699
6.172658,6.297594
6.422554,6.547512
6.672470,6.797428
6.922386,7.047324
7.172283,7.297240
7.422200,7.547137
7.672096,7.797052
7.921991,8.046949
8.171908,8.296845
8.421804,8.546761
8.671699,8.796657
8.921616,9.046657
9.171720,9.296761
9.421825,9.546866
9.671929,9.796969
9.922033,10.047074
10.172137,10.297178
10.422241,10.547282
10.672346,10.797407
10.922449,11.047510
11.172553,11.297615
11.422678,11.547719
11.672762,11.797823
11.922887,12.047929
12.172991,12.298031
12.423096,12.548137
12.673199,12.798241
12.923283,13.048345
13.173387,13.298449
13.423492,13.548553
13.673595,13.798636
13.923700,14.048761
14.173804,14.298866
14.423907,14.548969
14.674011,14.799053
14.924116,15.049178
15.174220,15.299282
15.424325,15.549387
15.674428,15.799490
15.924554,16.049594
16.174658,16.299699
16.424761,16.549803
16.674866,16.799907
16.924970,17.050011
17.175074,17.300116
17.425179,17.550219
17.675284,17.800323
17.925284,18.050241
18.175200,18.300156
18.425095,18.550053
18.675012,18.799949
18.924908,19.049865
19.174825,19.299782
19.424720,19.549677
19.674637,19.799574
19.924533,20.049490
20.174450,20.299386
20.424345,20.549303
20.674241,20.799199
20.924158,21.049116
21.174053,21.299011
21.423969,21.548906
21.673866,21.798824
21.923783,22.048719
22.173679,22.298636
22.423596,22.548532
22.673490,22.798448
22.923407,23.048345
23.173303,23.298262
23.423220,23.548157
23.673116,23.798074
23.923033,24.047969
24.172929,24.297865
24.422824,24.547782
24.672741,24.797678
24.922637,25.047595
25.172533,25.297491
25.422449,25.547386
25.672345,25.797303
25.922263,26.047199
26.172158,26.297116
26.422054,26.547011
26.671970,26.797011
26.922074,27.047115
27.172179,27.297240
27.422283,27.547324
27.672387,27.797428
27.922491,28.047552
28.172595,28.297658
28.422721,28.547762
28.672824,28.797866
28.922929,29.047970
29.173033,29.298074
29.423137,29.548199
29.673241,29.798303
29.923346,30.048407
30.173450,30.298511
30.423554,30.548616
30.673658,30.798720
30.923762,31.048824
31.173867,
